"File","Line","Category","Match","Sample"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\KnexPdfEngineProvider.tsx","19","BACKEND","BACKEND","const BACKEND_SELECTION_MODES = new Set<KnexPdfBackendSelectionMode>(["
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\KnexPdfEngineProvider.tsx","22","PDFIUM","pdfium","""pdfium"","
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\KnexPdfEngineProvider.tsx","29","PDFIUM","PDFium","* Como o PDFium já está em settled-final/extreme/ratio alto e mesmo assim"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\KnexPdfEngineProvider.tsx","33","BACKEND","fallback","* Este fallback força o backend padrão para PDF.js quando nenhum valor foi"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\KnexPdfEngineProvider.tsx","40","PDFIUM","pdfium","* Para voltar ao comportamento antigo, troque para ""auto"" ou ""pdfium""."
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\KnexPdfEngineProvider.tsx","74","PDFIUM","PDFium","* Para testar PDFium:"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\KnexPdfEngineProvider.tsx","75","PDFIUM","pdfium","* localStorage.setItem(""KNEX_PDF_DEFAULT_BACKEND"", ""pdfium"");"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\layout\ContentWidthCalculator.ts","1","BACKEND","engine","import { KNEX_PDF_DEFAULT_PAGE_GAP } from ""../core/engineConfig"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\layout\ContentWidthCalculator.ts","1","TILES","GAP","import { KNEX_PDF_DEFAULT_PAGE_GAP } from ""../core/engineConfig"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\layout\ContentWidthCalculator.ts","7","TILES","gap","gap?: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\layout\ContentWidthCalculator.ts","12","TILES","GAP","(input.gap ?? KNEX_PDF_DEFAULT_PAGE_GAP) +"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\layout\ContentWidthCalculator.ts","12","TILES","gap","(input.gap ?? KNEX_PDF_DEFAULT_PAGE_GAP) +"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\layout\PagePairLayoutEngine.ts","1","TILES","GAP","import { KNEX_PDF_DEFAULT_PAGE_GAP } from ""../core/engineConfig"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\layout\PagePairLayoutEngine.ts","1","BACKEND","engine","import { KNEX_PDF_DEFAULT_PAGE_GAP } from ""../core/engineConfig"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\layout\PagePairLayoutEngine.ts","12","TILES","gap","gap?: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\layout\PagePairLayoutEngine.ts","14","TILES","gap","const gap = input.gap ?? KNEX_PDF_DEFAULT_PAGE_GAP;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\layout\PagePairLayoutEngine.ts","14","TILES","gap","const gap = input.gap ?? KNEX_PDF_DEFAULT_PAGE_GAP;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\layout\PagePairLayoutEngine.ts","14","TILES","GAP","const gap = input.gap ?? KNEX_PDF_DEFAULT_PAGE_GAP;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\layout\PagePairLayoutEngine.ts","23","TILES","gap","width: input.sourceWidth + gap + translationWidth,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\layout\PagePairLayoutEngine.ts","34","TILES","gap","left: input.left + input.sourceWidth + gap,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\platform\DeviceCapabilities.ts","1","BACKEND","Runtime","import type { KnexPdfDeviceCapabilities, KnexPdfRuntimePlatform } from ""../core/engineTypes"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\platform\DeviceCapabilities.ts","1","BACKEND","engine","import type { KnexPdfDeviceCapabilities, KnexPdfRuntimePlatform } from ""../core/engineTypes"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\platform\DeviceCapabilities.ts","3","BACKEND","Runtime","function detectPlatform(): KnexPdfRuntimePlatform {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\platform\DeviceCapabilities.ts","16","SCALE","devicePixelRatio","devicePixelRatio: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\platform\DeviceCapabilities.ts","21","SCALE","devicePixelRatio","const pixels = input.screenWidth * input.screenHeight * input.devicePixelRatio;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\platform\DeviceCapabilities.ts","31","SCALE","devicePixelRatio","devicePixelRatio: 1,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\platform\DeviceCapabilities.ts","34","PDFIUM","WebAssembly","supportsWasm: typeof WebAssembly !== ""undefined"","
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\platform\DeviceCapabilities.ts","42","SCALE","devicePixelRatio","const devicePixelRatio = Math.max(1, window.devicePixelRatio || 1);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\platform\DeviceCapabilities.ts","42","SCALE","devicePixelRatio","const devicePixelRatio = Math.max(1, window.devicePixelRatio || 1);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\platform\DeviceCapabilities.ts","56","SCALE","devicePixelRatio","devicePixelRatio,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\platform\DeviceCapabilities.ts","60","PDFIUM","WebAssembly","supportsWasm: typeof WebAssembly !== ""undefined"","
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\platform\DeviceCapabilities.ts","65","SCALE","devicePixelRatio","devicePixelRatio,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\platform\PlatformAdapter.ts","1","BACKEND","Runtime","import type { KnexPdfDeviceCapabilities, KnexPdfRuntimePlatform } from ""../core/engineTypes"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\platform\PlatformAdapter.ts","1","BACKEND","engine","import type { KnexPdfDeviceCapabilities, KnexPdfRuntimePlatform } from ""../core/engineTypes"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\platform\PlatformAdapter.ts","4","BACKEND","Runtime","readonly platform: KnexPdfRuntimePlatform;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\platform\WebPlatformAdapter.ts","3","BACKEND","Runtime","import type { KnexPdfRuntimePlatform } from ""../core/engineTypes"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\platform\WebPlatformAdapter.ts","3","BACKEND","engine","import type { KnexPdfRuntimePlatform } from ""../core/engineTypes"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\platform\WebPlatformAdapter.ts","6","BACKEND","Runtime","readonly platform: KnexPdfRuntimePlatform = ""web"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","6","BACKEND","engine","} from ""../core/engineTypes"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","7","BACKEND","engine","import { isRenderCancellation } from ""../core/engineErrors"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","10","SERVER","Controller","} from ""./RenderQualityController"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","22","RENDER","getViewport","getViewport: (params: { scale: number }) => KnexPdfPageViewport;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","27","RENDER","canvasContext","canvasContext: CanvasRenderingContext2D;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","50","SCALE","outputScale","outputScale: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","59","SCALE","outputScale","outputScaleX: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","60","SCALE","outputScale","outputScaleY: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","62","SCALE","OutputScale","requestedOutputScale: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","63","SCALE","OutputScale","requestedMinimumOutputScale: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","64","SCALE","OutputScale","qualityMaxOutputScale: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","66","SCALE","OutputScale","wasOutputScaleClamped: boolean;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","67","SCALE","OutputScale","wasOutputScaleFloorApplied: boolean;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","82","SERVER","Controller","* O limite real por qualidade deve vir do RenderQualityController."
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","90","BACKEND","fallback","fallback = 0,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","94","BACKEND","fallback",": fallback;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","103","SCALE","OutputScale","minimumOutputScale?: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","111","SCALE","OutputScale","minimumOutputScale: input.minimumOutputScale,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","180","RENDER","CanvasContext","function prepareCanvasContext("
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","257","LIFECYCLE","Abort","signal?: AbortSignal;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","264","RENDER","getViewport","const viewport = input.page.getViewport({ scale: renderScale });"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","290","RENDER","CanvasContext","const context = prepareCanvasContext(input.canvas);"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","292","LIFECYCLE","abort","if (input.signal?.aborted) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","293","LIFECYCLE","Abort","throw new DOMException(""Render aborted"", ""AbortError"");"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","293","LIFECYCLE","abort","throw new DOMException(""Render aborted"", ""AbortError"");"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","303","LIFECYCLE","abort","if (input.signal?.aborted) {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","304","LIFECYCLE","abort","throw new DOMException(""Render aborted"", ""AbortError"");"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","304","LIFECYCLE","Abort","throw new DOMException(""Render aborted"", ""AbortError"");"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","323","RENDER","renderTask","const renderTask = input.page.render({"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","323","RENDER","page.render","const renderTask = input.page.render({"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","324","RENDER","canvasContext","canvasContext: context,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","332","RENDER","renderTask","const renderPromise = renderTask.promise.catch((error) => {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","334","LIFECYCLE","Abort","throw new DOMException(""Render aborted"", ""AbortError"");"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","334","LIFECYCLE","abort","throw new DOMException(""Render aborted"", ""AbortError"");"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","342","RENDER","RenderTask","const cancelRenderTask = () => {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\HiDpiCanvasRenderer.ts","354","LIFECYCLE","abort","const abortListener = () => {"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\PageGeometry.ts","4","BACKEND","engine","} from ""../core/engineConfig"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\PageGeometry.ts","10","BACKEND","engine","} from ""../core/engineTypes"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\PageGeometry.ts","12","SCALE","OutputScale","clampKnexPdfOutputScaleForRenderPhase,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\PageGeometry.ts","13","SCALE","OutputScale","computeKnexPdfOutputScale,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\PageGeometry.ts","14","SCALE","OutputScale","explainKnexPdfOutputScale,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\PageGeometry.ts","15","BACKEND","Backend","type KnexPdfRenderBackendKind,"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\PageGeometry.ts","17","SERVER","Controller","} from ""./RenderQualityController"";"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\PageGeometry.ts","27","SCALE","OutputScale","minimumOutputScale?: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\PageGeometry.ts","30","SCALE","OutputScale","maxOutputScale?: number;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\PageGeometry.ts","31","BACKEND","backend","backend?: KnexPdfRenderBackendKind;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\PageGeometry.ts","31","BACKEND","Backend","backend?: KnexPdfRenderBackendKind;"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\PageGeometry.ts","42","BACKEND","backend","* The PDF visual layer is a bitmap rendered by the backend. Small letters become"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\PageGeometry.ts","46","SCALE","outputScale","* physical text pixels = text CSS px * outputScale"
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\PageGeometry.ts","49","PDFIUM","PDFium","* PDFium and PDF.js should not use the same outputScale policy."
"knexwriter\src\modules\Knexread\native-pdf-reader\knex-pdf-engine\rendering\PageGeometry.ts","49","SCALE","outputScale","* PDFium and PDF.js should not use the same outputScale policy."
